SaleID,price
200146,2587.4343269961255
200147,4515.984770852737
200148,2522.2977928655228
200149,262.66932513060635
200150,10829.83997315211
200151,5271.683739806402
200152,565.6787670838858
200153,483.13017351045164
200154,7155.603150236402
200155,3113.9794210519344
200156,16365.224765535258
200157,8957.982396027564
200158,10419.840980952253
200159,13732.672119448314
200160,6797.1863489779935
200161,7213.255113984502
200162,6349.829532921507
200163,727.2694298045546
200164,16495.545141092873
200165,14996.296595597756
200166,24976.121767325913
200167,3569.311534129365
200168,39730.18790994898
200169,773.0485452303926
200170,2546.858835174681
200171,8577.817994090006
200172,2064.7022083626816
200173,34798.12045790314
200174,1152.999512219389
200175,2221.6620667420016
200176,7966.228628663619
200177,5781.438086509864
200178,5269.658151422187
200179,3894.2549423323017
200180,938.6129510930581
200181,19497.461098803746
200182,4453.411620861325
200183,1550.48806399237
200184,2002.0618966355614
200185,4575.894855693083
200186,2998.889893701881
200187,7347.519031385897
200188,9868.439629970937
200189,12446.840645402342
200190,4056.7391581214706
200191,3049.0206076285203
200192,1083.3197709475917
200193,4102.473197536877
200194,7732.994084798345
200195,2500.623599040924
200196,901.3352972549383
200197,23194.460496489715
200198,1318.9750670429123
200199,4273.9353664002665
200200,665.058875620837
200201,7392.356504834959
200202,2041.7600283075656
200203,1742.6931880466864
200204,8229.338603475651
200205,5277.0682352108415
200206,866.9278526463046
200207,5833.235285457587
200208,5395.630395354778
200209,1212.3248695367856
200210,14111.498082806218
200211,5395.85179249292
200212,7440.6832023789575
200213,8480.635150824324
200214,20289.2658175123
200215,7253.00970401897
200216,3035.995384585968
200217,1173.9090160923884
200218,10424.729639796391
200219,1174.2232126843428
200220,2337.825044062018
200221,7524.993156974484
200222,2377.3155421815813
200223,868.4096873774199
200224,13350.417958062473
200225,3497.794858827295
200226,1213.9708534796039
200227,8298.801532739288
200228,209.98618590272588
200229,6687.733969130266
200230,8117.109958562768
200231,4758.535323377913
200232,1041.928169942717
200233,7376.784076584192
200234,420.26343374322335
200235,8506.23850774594
200236,13636.362801316198
200237,4501.534585843587
200238,7282.549448799718
200239,9082.895769652994
200240,24359.35253617359
200241,10949.163769558763
200242,4026.8314801638016
200243,2844.4864971112465
200244,6418.445939273832
200245,4449.630460106086
200246,4609.096839619538
200247,1484.6033946990256
200248,330.3975068124207
200249,10182.680512874913
200250,34541.74013582301
200251,10338.149627467888
200252,805.6440013955079
200253,7705.759960514367
200254,10972.588054716503
200255,7786.776101092092
200256,2572.25124545938
200257,9171.062321982661
200258,3480.66605439253
200259,7799.175496280261
200260,1700.3424351076324
200261,4567.235838848375
200262,2583.997643505236
200263,8857.299092410769
200264,6626.467992616412
200265,5381.867164074629
200266,1246.5586210908962
200267,13411.297228969792
200268,7933.868080750299
200269,3536.4334573948327
200270,9543.362183876765
200271,2851.2059493189126
200272,4757.202480557391
200273,16604.832977349346
200274,477.5494778479774
200275,14701.383623936616
200276,1732.7665016158921
200277,3005.7915627152806
200278,1989.3567764157888
200279,9233.942503042097
200280,2407.685218009024
200281,712.0392829954485
200282,13128.089715257684
200283,6338.445367036009
200284,448.8916006359819
200285,5745.657810459237
200286,2424.230318043449
200287,12082.203551579312
200288,12769.866026359376
200289,3196.500535226698
200290,7391.955837821561
200291,10955.793411119721
200292,2945.443358206699
200293,8645.941997637103
200294,6531.273260220875
200295,1705.8761186964107
200296,2778.4421799305355
200297,7599.090547998956
200298,1344.214057876583
200299,4596.01130173168
200300,5011.740526060235
200301,5283.5539763877405
200302,1671.818200798824
200303,7190.9110275478215
200304,2587.4603741303617
200305,3875.160835347242
200306,1720.3919273813017
200307,14902.750663116278
200308,1525.0409837494853
200309,1245.0576506896407
200310,995.5005021298241
200311,1206.0206828560767
200312,11166.88631831644
200313,1755.6456124556166
200314,5505.690492718704
200315,1148.8243036826602
200316,37071.44912400104
200317,2600.4489398955657
200318,494.07316782002505
200319,10100.55950711016
200320,3611.213117848437
200321,30661.791861047386
200322,18641.813937972314
200323,1465.0364644874712
200324,24665.673250188942
200325,5453.77653845613
200326,2335.9050069579343
200327,21530.300738526705
200328,895.8985822521054
200329,8094.550981064785
200330,1981.7508292479151
200331,1485.331798167867
200332,11783.21591557272
200333,1152.8776770889453
200334,471.34335569176176
200335,1437.1469616728882
200336,1516.1552161733925
200337,1116.0379156685021
200338,1901.7150601844307
200339,13297.746868469701
200340,30014.982008569925
200341,2977.4290772265404
200342,5734.826668703679
200343,1899.9426825100286
200344,4884.166852181182
200345,6985.317599362804
200346,1223.341392413393
200347,11852.118824103629
200348,9979.739029499247
200349,759.4411992482933
200350,11185.608080463662
200351,2475.9684020527848
200352,634.4735014373159
200353,1379.028153967586
200354,3634.787088145435
200355,776.7461622983055
200356,4477.8503469932275
200357,1558.395187782743
200358,3035.628141420755
200359,8313.466806923425
200360,15819.100258801815
200361,1738.7833710576795
200362,2230.7493366675144
200363,1619.7031917182007
200364,6392.517538410641
200365,8976.89732976321
200366,893.4546851007249
200367,7064.523454433807
200368,6605.26617208979
200369,5539.3355296889085
200370,938.0487993953301
200371,11092.899580596928
200372,1374.8233395499826
200373,1126.8776279534861
200374,972.4396228397625
200375,1196.3002263394212
200376,2556.2249324493096
200377,1985.3579027009143
200378,1471.2389833541133
200379,1688.433491164295
200380,825.127159834436
200381,3543.236456142572
200382,33685.75833356286
200383,1982.879803792684
200384,2576.4599549779214
200385,891.38565862267
200386,1236.592029103963
200387,3675.6189757980555
200388,7785.796621519708
200389,7693.984962817404
200390,347.99360230735215
200391,3990.3888661092074
200392,1208.0723160655198
200393,2812.9897181774363
200394,3694.73975478096
200395,28.412774298609364
200396,3300.9711029691784
200397,1078.6533940009676
200398,2221.0556431447544
200399,786.1317254515886
200400,2018.1130451594063
200401,5073.085201993442
200402,1573.1022222880028
200403,3289.70120794929
200404,641.8855854228191
200405,641.7699880479139
200406,2934.5574139220616
200407,1490.338192218821
200408,6895.433576250778
200409,12950.749399122371
200410,10530.684709779009
200411,1502.2609292910988
200412,19495.309614618374
200413,11172.903749911262
200414,4604.571805792812
200415,9136.56870796933
200416,8121.46654508235
200417,1855.9697743973663
200418,1111.9109639814942
200419,18106.783850965985
200420,18940.184662682983
200421,1489.4366312460347
200422,1439.90367855576
200423,1129.9616394028567
200424,51405.174657116004
200425,8729.46564236953
200426,3645.3692929113918
200427,18429.118225652244
200428,1681.6815793223423
200429,5234.7816389552445
200430,2449.554042542649
200431,2637.5336721369804
200432,4249.071444367928
200433,15948.466745025473
200434,599.5825786511532
200435,5390.873092212665
200436,10300.435646625578
200437,827.5849441407485
200438,235.21400563443424
200439,1199.334292845594
200440,1419.1504637308287
200441,1057.4772015594142
200442,1427.848832642627
200443,5952.758461966582
200444,1363.3129276514703
200445,2930.2396907321518
200446,3938.912456629829
200447,6961.370062689406
200448,14002.392563854044
200449,1121.92700283811
200450,3134.7105898342875
200451,1124.1960424803005
200452,2831.5948864758375
200453,3374.855903906947
200454,1821.4259001345515
200455,8922.061270764229
200456,1253.9111845365653
200457,1241.276938300452
200458,610.4567422890657
200459,4792.801731436902
200460,3074.8217170818903
200461,3819.00228263138
200462,6447.942661890604
200463,8666.081671210155
200464,1401.686892659025
200465,8419.781717742328
200466,2094.2450942672394
200467,2869.478036973919
200468,2331.3540538423185
200469,270.8735117187117
200470,9418.9017653054
200471,442.44515073098694
200472,8135.952638438937
200473,50148.46587081359
200474,1567.2538772123148
200475,3652.18043535407
200476,12526.270834144256
200477,5228.297142814885
200478,5144.230449100673
200479,1207.4872916390427
200480,6341.586993690806
200481,1715.2624961600952
200482,1285.9245099591471
200483,2625.218871595951
200484,2169.1566987713113
200485,4888.269991452394
200486,5149.726725084718
200487,9310.851181718568
200488,1050.3259782552918
200489,5547.8459636228545
200490,8603.002296019164
200491,8606.767517616763
200492,18405.79090462846
200493,98.92244792733656
200494,2597.643118976329
200495,5650.465254890172
200496,415.04409175044714
200497,450.3119108945252
200498,17537.215124766455
200499,680.0229787183873
200500,5622.338461045432
200501,3933.7236448846584
200502,1888.0105921410209
200503,620.0254970888682
200504,2717.295984432425
200505,6021.860161347986
200506,166.39589350551586
200507,3584.55447379961
200508,2254.224541222962
200509,1508.2001917865205
200510,8054.97489997033
200511,9581.844367891536
200512,25509.810852962568
200513,14675.023878065793
200514,12550.411526741338
200515,673.148963378138
200516,22485.18319613825
200517,8957.106557628511
200518,2366.663333668962
200519,14448.593913320154
200520,1603.2349760582788
200521,23994.65759219502
200522,160.19806142651373
200523,4195.905310883303
200524,8938.503783440465
200525,462.41952632690897
200526,274.460020616502
200527,5871.011664357465
200528,3403.8996613618942
200529,664.4373906000367
200530,7655.680331550833
200531,15090.304065319997
200532,1727.4472581373993
200533,19516.768877721544
200534,1226.0399299664696
200535,366.6656441389448
200536,1032.6778700359605
200537,907.388239049728
200538,4136.008845156787
200539,6717.195891751067
200540,2577.7151321148112
200541,2540.837675358628
200542,2708.0115940759897
200543,4761.352755405561
200544,546.6669711950933
200545,3554.7978620678705
200546,7079.181547167811
200547,4248.089103585047
200548,3801.3551153303797
200549,13863.811843922093
200550,12418.720234964421
200551,407.5978486504305
200552,11957.324701906939
200553,210.46328757098627
200554,11923.394360419079
200555,2677.25974683799
200556,3994.6465260943114
200557,12614.199191117874
200558,6337.235069131824
200559,1337.7735661540673
200560,2660.386637308372
200561,4389.68211176329
200562,20029.380139948287
200563,5574.475105279418
200564,9552.475113229539
200565,26112.631832072737
200566,8954.873392657271
200567,2107.9989962620166
200568,8043.051671075527
200569,272.21549799104673
200570,1826.9973807022159
200571,3936.11721742621
200572,11016.610418617334
200573,16484.209411627548
200574,913.4126867007008
200575,1228.3719282580219
200576,942.7916651585258
200577,804.0142068250441
200578,21028.750266938834
200579,238.06240030764695
200580,5599.311437284644
200581,1612.291984994745
200582,6355.54587454391
200583,989.2842640308995
200584,17449.654248255934
200585,8320.974074333008
200586,4715.061007518094
200587,1485.981597324636
200588,3892.345407238769
200589,2430.5975385455617
200590,218.1472887475827
200591,9555.815527877978
200592,4077.599484330716
200593,10189.660909251752
200594,8836.525621952096
200595,665.7558293904464
200596,4389.248889064387
200597,22334.40252126971
200598,11123.856145102902
200599,3826.3788668131024
200600,6955.78316835986
200601,8660.521300103359
200602,10049.62948773108
200603,26836.151417859626
200604,10986.226834371846
200605,1372.5988873038236
200606,4040.5223990915965
200607,7482.094012186352
200608,9113.49282255692
200609,803.588335212669
200610,7625.966702585035
200611,13882.92426397737
200612,9429.787877128405
200613,967.4320098747473
200614,619.8792638332352
200615,851.1175937526926
200616,2706.483012040124
200617,2406.840588429749
200618,4470.237216347773
200619,285.44220352674483
200620,2355.0390975965756
200621,10548.701537596728
200622,4887.679096566919
200623,18752.939514063655
200624,1193.6367689919937
200625,908.6574140623161
200626,2501.25672666048
200627,6992.469326990196
200628,6882.242462274493
200629,7528.402304673695
200630,2212.066215928424
200631,12673.536943437119
200632,1492.7861206643474
200633,4545.212387087473
200634,2049.416992665833
200635,4951.969854791181
200636,17437.892598093393
200637,17241.250486789075
200638,1501.9706006196493
200639,1814.3640780883322
200640,1223.309108040733
200641,2619.8488931292295
200642,945.1803171694646
200643,6561.191399423011
200644,22702.30272473561
200645,2806.1229307034246
200646,7186.005110083833
200647,9768.162362708177
200648,84.28259127635914
200649,6284.903566931943
200650,5994.245858218683
200651,5343.933231105513
200652,503.8697810627921
200653,6358.830900607596
200654,2985.7476870544374
200655,14174.992099077792
200656,1710.2202566450078
200657,4963.34922748743
200658,7856.413799758033
200659,3244.409207380857
200660,6624.785623060736
200661,8927.809928677085
200662,2158.1549830677695
200663,1573.990846408783
200664,1855.4752430844023
200665,5604.298124817465
200666,1779.929962124063
200667,12505.776971065134
200668,20879.7272986878
200669,1401.0943599140005
200670,8271.215724206788
200671,1244.9758113134083
200672,1392.9628696537975
200673,13720.619563745015
200674,5573.983547093219
200675,6035.765986078613
200676,5498.782091371745
200677,9164.541260352944
200678,2027.570781283479
200679,1940.7201460702413
200680,6644.863108862419
200681,3098.012236992297
200682,2937.0142483445957
200683,-0.046261572197122014
200684,357.4501481732326
200685,1172.0051240330577
200686,3064.549006866021
200687,3151.3211816595885
200688,806.3160594698574
200689,10976.912022296907
200690,1655.4661586098214
200691,2910.5935053586045
200692,3692.0762138610926
200693,6719.958834437383
200694,289.962210608102
200695,347.7219781534498
200696,6392.856501699896
200697,3648.07058014142
200698,28818.929044753047
200699,583.775067115597
200700,1751.6465494786346
200701,6792.700350410639
200702,790.7596074518324
200703,7232.303005632425
200704,631.7153411347786
200705,1125.3790356613922
200706,4092.0609007839203
200707,1928.5593870056477
200708,740.9439600244076
200709,2340.546082570908
200710,603.524722715094
200711,5259.963434604835
200712,12312.752445967497
200713,10995.993761983926
200714,1907.2753061644758
200715,34209.38923267879
200716,1558.7409097042687
200717,1405.4145754029214
200718,5515.164308452528
200719,3816.9097245995317
200720,2774.8944632021908
200721,1888.8205139384957
200722,2400.638543502192
200723,4065.6137067788077
200724,830.7802569803067
200725,3248.6384762471553
200726,292.4127160882183
200727,292.2570855289443
200728,3724.032654668719
200729,4230.260359645831
200730,1713.6144047046878
200731,4819.705300375937
200732,906.0272202720485
200733,6523.248847778539
200734,2421.9564585371672
200735,949.9740846197249
200736,15971.996499154184
200737,8544.472326399853
200738,1718.8962295357053
200739,467.38427462728436
200740,6446.445072800151
200741,2474.9140938826786
200742,7310.599019953846
200743,7082.446498426229
200744,2620.742047139166
200745,4061.566259746727
200746,1113.6083725083834
200747,1214.8639193892623
200748,38126.80558252167
200749,776.1284622305834
200750,12758.617638913998
200751,6136.306627724392
200752,2903.3725049585955
200753,4696.184823379941
200754,2570.6564347420435
200755,2970.0600593800186
200756,4783.715659365766
200757,3503.79604313859
200758,1970.4887475659002
200759,997.744306723917
200760,17161.7806229802
200761,4622.282771435311
200762,2988.8062633365053
200763,2615.2836123949583
200764,805.3874355690242
200765,14097.639115401751
200766,1252.1041633426457
200767,1028.6685991246732
200768,1101.3276993453435
200769,14967.744704612753
200770,314.0910431820209
200771,4596.410400698012
200772,2222.5141305670127
200773,4918.083415677504
200774,13775.83733286274
200775,2696.020762989453
200776,2732.644455806622
200777,3718.2316061432584
200778,1910.3468661950312
200779,3668.2890424811994
200780,832.6730696485365
200781,4785.09893205267
200782,612.6053449471117
200783,41309.61459459866
200784,1303.6337374784273
200785,1669.7637283878848
200786,5169.439443422821
200787,3727.649803173347
200788,9708.289235916907
200789,744.7187475006746
200790,3119.61926929724
200791,4875.563486911524
200792,3073.2691184342166
200793,5491.782530644583
200794,25122.389963021793
200795,3726.378298394555
200796,202.97775992069444
200797,4527.469974542959
200798,4694.950603142065
200799,20698.167578502675
200800,1853.534325373466
200801,409.2411923033753
200802,178.95265278422983
200803,2644.9144142933246
200804,3773.8383882659846
200805,8921.654036699863
200806,5482.441234760303
200807,546.5466828608982
200808,3023.832876518194
200809,2052.305276262953
200810,2821.7247177863273
200811,812.4274120468524
200812,4282.043322205112
200813,21665.494221649376
200814,1138.8298256955245
200815,1418.3847323701661
200816,11230.174167560279
200817,1219.904763214314
200818,6631.442880510427
200819,5940.981635751346
200820,804.3200048715876
200821,4959.980954980823
200822,7087.9035952647755
200823,3739.895080321996
200824,711.1990705240748
200825,13050.758655247359
200826,2119.295946267639
200827,3015.3990156175314
200828,11292.285206633926
200829,12298.946612135023
200830,7526.338040292407
200831,4268.275937812877
200832,5915.970880159428
200833,1283.7684163054473
200834,1731.8560894166485
200835,1791.408488166609
200836,2014.8225403634663
200837,3574.693171526275
200838,1372.8816897904217
200839,5288.8751773951935
200840,3764.470570202278
200841,6603.789595365855
200842,3312.5473102130018
200843,3897.3321975228446
200844,7795.955184275976
200845,607.0875340196675
200846,5618.007694694763
200847,3462.501212434857
200848,891.3648832358989
200849,13535.588644956346
200850,987.7699829599414
200851,9005.512588196792
200852,1376.7199409185494
200853,6676.803855383813
200854,13694.179352244242
200855,3776.9882420981394
200856,3463.747007905021
200857,911.3185419033091
200858,18293.132312255068
200859,2224.5096037608555
200860,7395.496738837855
200861,1726.757529439481
200862,13365.342187241142
200863,2772.4080987556854
200864,928.7288487275755
200865,27254.01592769972
200866,7465.7662051003545
200867,4686.552315154967
200868,2581.55574735841
200869,887.9446201321659
200870,12555.419025187348
200871,2151.6786004477394
200872,10814.45258936309
200873,711.210029468881
200874,1854.7519510601362
200875,3365.4236077775267
200876,5278.974676186573
200877,3125.9122873514184
200878,8799.476580207125
200879,533.8718497776833
200880,284.03055934397105
200881,417.4677618647768
200882,8046.426837350773
200883,7349.601100839285
200884,1388.6769874386118
200885,2325.063490786203
200886,7129.917115249629
200887,1322.3326166755242
200888,1271.3218701885767
200889,2779.9257888312336
200890,1460.946503998495
200891,914.0426219390989
200892,7337.8203956740035
200893,1477.437695552007
200894,844.6855410644594
200895,6358.543843358839
200896,4428.678167157513
200897,1904.1091176400012
200898,13790.691167713241
200899,4291.206429582337
200900,7250.29371910625
200901,3992.683876246826
200902,18380.565315961452
200903,342.0956328316367
200904,1329.3505072769374
200905,2058.692759093046
200906,9903.983974597086
200907,1220.2616290053388
200908,620.1379001680855
200909,229.67923698275254
200910,1744.94748898384
200911,857.14687611833
200912,4004.0037079218837
200913,5556.2693545897255
200914,4919.676074324774
200915,3485.433259401934
200916,1554.8060483980676
200917,15082.72295461474
200918,818.5577365643189
200919,3819.810465749317
200920,1170.388046243992
200921,5567.2589727397535
200922,652.880410741184
200923,14680.104979850905
200924,1279.4043104972034
200925,8412.62963062217
200926,571.3907859732567
200927,322.17649632263226
200928,5111.539986168464
200929,816.4416983071627
200930,13249.28538006742
200931,2174.710219446766
200932,943.884075163094
200933,18396.39017742023
200934,6787.5472540546925
200935,2268.3280704036447
200936,8595.663000958382
200937,29021.909033960746
200938,13190.897222874075
200939,4228.793710161108
200940,2736.073982730611
200941,431.96093403546547
200942,842.2508620957137
200943,1810.460163078506
200944,19115.55713346775
200945,1668.5183962821927
200946,1332.0761195018954
200947,836.3131494232462
200948,7173.212891448107
200949,17668.539676104585
200950,5255.092411503463
200951,7451.000682586212
200952,12593.816915999098
200953,2105.6319800006745
200954,1331.132488634998
200955,19276.097575414336
200956,4743.542242300111
200957,2769.4711953768265
200958,1317.9821668027375
200959,1023.3498499833622
200960,3740.048043977219
200961,5504.313998201837
200962,8473.978708939769
200963,1037.0299597070616
200964,2421.2921634996947
200965,5615.455394791759
200966,3033.590781823993
200967,4301.296612879437
200968,4027.359803805238
200969,3367.6206522457346
200970,13328.684584859031
200971,1362.6413437315882
200972,4278.936635740086
200973,10907.584145495803
200974,16892.31837954351
200975,3598.6673133385557
200976,30951.417083656164
200977,12623.997536028317
200978,2242.6709829928905
200979,621.1971551556383
200980,10444.407062050484
200981,1996.056569579763
200982,5839.402586807666
200983,1013.8730181204629
200984,632.0309550368972
200985,25317.32274672052
200986,13995.297189286675
200987,1117.100102810979
200988,349.9016260574001
200989,1203.3307836976942
200990,677.2118599964649
200991,1293.5283462325606
200992,3351.9165517231454
200993,291.35680662123673
200994,2804.468489009282
200995,1469.7518423478691
200996,7048.823510625572
200997,38.30076974953614
200998,1438.9648599526704
200999,8983.032565434398
201000,5271.889597145452
201001,8408.646934164464
201002,17872.937544543583
201003,15759.549547166383
201004,365.03676936631325
201005,642.209644986101
201006,5101.769292663725
201007,1499.7625255198295
201008,6580.96248731863
201009,4979.490236612349
201010,7690.884889189743
201011,12475.071757695805
201012,3849.264868287012
201013,11197.58666686451
201014,2442.9896146923047
201015,6124.241754296285
201016,1449.5342706952574
201017,3045.0569704484346
201018,2550.7375466574604
201019,12442.743924911993
201020,7069.755831054312
201021,1886.286059183536
201022,6998.897109201313
201023,30497.641155148856
201024,6129.284869949859
201025,2530.21415022095
201026,5283.864584666534
201027,3717.273051715184
201028,3654.6410132371548
201029,1587.388869730606
201030,6352.473539136079
201031,14932.41630925885
201032,998.3570136712068
201033,9340.75955189886
201034,209.18034597384923
201035,4531.48185722625
201036,1224.6683553227529
201037,1798.2125680386152
201038,1327.2585574953514
201039,4286.018615899161
201040,1454.3039627940552
201041,377.40877556438716
201042,3306.203804358718
201043,896.0801448682064
201044,6701.67484584624
201045,3981.150910148759
201046,2209.7415826985484
201047,806.9110242888717
201048,8373.394729860982
201049,641.9489152703848
201050,6081.485507952539
201051,1392.9227710376163
201052,4220.967293232179
201053,849.8678107383487
201054,2972.3633417070314
201055,3941.302683579417
201056,2830.9383118874534
201057,1902.074523860114
201058,8667.488989783
201059,9403.679923684545
201060,676.1059798367237
201061,10810.205113502268
201062,3001.2297484891274
201063,23802.707125010867
201064,1813.7802423771027
201065,1637.7681067209992
201066,1037.4588466406972
201067,15671.625892736418
201068,13264.483844730647
201069,2863.4371820882984
201070,24828.609315328016
201071,567.4482468019869
201072,2359.9216732286413
201073,2360.2709767107103
201074,23230.16704260026
201075,3769.6727136443214
201076,1779.41034521743
201077,6953.997703912124
201078,2170.1767775691023
201079,10241.57478343305
201080,3008.9828558236077
201081,18226.156688776515
201082,5128.64886019349
201083,978.1298949043082
201084,866.1002766735303
201085,1375.7433099720502
201086,10351.097165606812
201087,1953.1112935775238
201088,6733.659419785789
201089,6726.154389978939
201090,7664.1854750296025
201091,491.3830022385682
201092,6951.221704179947
201093,1810.715765384608
201094,5149.531963937641
201095,2099.0271698473784
201096,3248.771578109401
201097,388.7915761281583
201098,5194.539499883602
201099,483.26397319625016
201100,2042.8596419538912
201101,8161.430908687748
201102,2796.5287105931448
201103,4105.663333135006
201104,2875.9699200967348
201105,5944.339807599725
201106,718.307206681624
201107,1083.5618553946983
201108,1950.4713523958512
201109,7039.074406916743
201110,3021.4107688286786
201111,4182.474264077448
201112,10239.966683045242
201113,7048.249450396974
201114,3988.058142434936
201115,23193.288726720606
201116,837.8886803535971
201117,963.4890886706505
201118,1351.758126219317
201119,4988.479239013884
201120,3195.907974361704
201121,2642.8839660410913
201122,8411.375016617232
201123,6520.5162425767785
201124,12594.593371902294
201125,1408.4128848973578
201126,356.1045041694766
201127,11155.651208307347
201128,7012.891359455946
201129,19439.689101091986
201130,3350.7618217811223
201131,2841.6547343416096
201132,4752.508920713095
201133,2260.8709230200857
201134,7008.8656916191385
201135,2416.466664130294
201136,5733.342408467241
201137,614.6849986716418
201138,754.2450429003857
201139,5421.561718676715
201140,12406.61775905895
201141,571.3734146134739
201142,1802.705639784424
201143,8644.1851848872
201144,1986.2161155639533
201145,7001.126819024222
201146,3064.1854492768252
201147,3343.713256075702
201148,2396.141311195232
201149,800.7106196923773
201150,3521.0941876891347
201151,10615.18137010699
201152,1439.7455379228095
201153,1973.182297734384
201154,6740.495383542368
201155,4123.161293280027
201156,1239.6778734429195
201157,879.9144307267827
201158,1416.5764379436532
201159,1523.0426291781841
201160,669.532230219249
201161,3032.61120308407
201162,715.4616627788569
201163,8050.924410480148
201164,1915.8527034033514
201165,1183.7425528519939
201166,3047.9564235489042
201167,819.2875282454204
201168,850.1263260194527
201169,1766.1204705191954
201170,12603.894801514456
201171,7248.43457597791
201172,13118.829215678848
201173,15129.640245298253
201174,429.8528052323758
201175,1429.2911798471741
201176,1897.660142090128
201177,1833.2068373002567
201178,3660.25682390161
201179,1011.0036640248729
201180,2064.592463840298
201181,13827.202293265225
201182,677.2331859395713
201183,3227.625619818493
201184,2217.710200929376
201185,3629.607178307979
201186,893.9041261243025
201187,13252.959154158092
201188,3673.7297704958155
201189,33712.805213002095
201190,2146.544260796033
201191,10534.602466388222
201192,3608.2163803757035
201193,1054.7909039914075
201194,430.9328297666674
201195,4025.6650438883967
201196,6930.242315104017
201197,6982.682461899309
201198,4785.467242451508
201199,807.8252814970862
201200,5004.142019843592
201201,152.78954629919036
201202,20567.8338559322
201203,1329.7736247368532
201204,2597.3723415120658
201205,1887.2567221729291
201206,2617.922915953338
201207,3861.357743147822
201208,10086.60461591191
201209,555.8125547273714
201210,6167.1834289030885
201211,220.93149458149782
201212,21125.04830474678
201213,7694.788626682548
201214,23585.570858626787
201215,1385.7100493092953
201216,1472.969525160312
201217,-47.638059621935845
201218,1980.7746755797625
201219,625.671974187672
201220,3281.6573198571846
201221,3017.614255482294
201222,3351.169873231997
201223,9726.59307180072
201224,14382.480032364112
201225,4383.492290514934
201226,1508.6503198147784
201227,3188.490939003625
201228,1971.1170414298103
201229,13741.111453129799
201230,2487.5296329866446
201231,5083.448174583853
201232,18883.60633593686
201233,4681.5352299646875
201234,27492.749593705907
201235,21450.792420486687
201236,3370.1138634503095
201237,14581.754258275207
201238,1257.7411510383135
201239,11088.711044522535
201240,1205.594844460295
